feature
10
100
emotions which
emotions while
emotions why
emotions will
emotions with
emotions within
emotions without
emotions work
emotions would
emotions wrong
emotions yes
emotions you
emotions your
emotons
emotsions
empathy
empathy and
empathy feeling
empathy for
empathy may
empathy the
employees
emtion
emtional
emtional expressions
emtions
emtions but
emtions is
emtions of
emtions the
enable
enable computers
enabled
enables
enables computer
enables computers
enabling
encode
encode different
encoding
encourage
encourage them
end
end of
end the
end up
endless
ends
energetic
energy
enforcement
engage
engage students
engaged
engaged and
engaged in
engaged with
engagement
engaging
engagment
english
english class
enhance
enhance the
enhancing
enjoy
enjoy it
enjoy learning
enjoy school
enjoy the
enjoy this
enjoy what
enjoyable
enjoyable and
enjoyable for
enjoyable to
enjoying
enjoying it
enjoying the
enjoying what
enjoyment
enjoys
enough
enough for
enough of
enough that
enough to
enought
enought to
enriching
ensure
ensure that
ensuring
entertain
entertained
entertained and
entertaining
entertaining for
entertainment
entertainment and
entire
entire class
enviorment
enviornment
enviroment
enviroment and
enviroment this
environment
environment and
environment as
environment for
environment in
environment the
environments
equal
equally
equation
equations
equipment
er
era
error
errors
especally
especially
especially for
especially if
especially in
especially students
especially when
especially with
espically
essay
essay and
essay is
essay will
essential
essential to
essentially
etc
etc and
etc but
etc by
etc dr
etc in
etc it
etc so
etc that
etc the
etc they
etc this
etc yet
ethic
ethical
evaluate
even
even an
even anger
even angry
even ask
even at
even be
even being
even better
even bored
even confused
even detect
even fear
even find
even for
even get
even go
even have
even having
even help
even how
even identify
even if
even improve
even in
even indentify
even indicate
even just
even know
even make
even mixed
even more
even on
even our
even people
even produce
even read
even recognize
even sad
even says
even see
even show
even so
even tell
even the
even their
even tho
even though
even thought
even to
even try
even use
even want
even when
even with
even without
even work
even worse
even your
event
eventhough
events
eventually
ever
ever and
ever been
ever before
ever feel
ever heard
ever know
ever looked
ever thought
ever wondered
everbody
everday
everthing
every
every child
every class
every classroom
every day
every emotion
every expression
every human
every kid
every little
every move
every muscle
every one
every part
every person
every school
every second
every single
every student
every students
every teacher
every thing
every time
every year
everybody
everybody has
everybody in
everybody is
everyday
everyday and
everyday but
everyday classroom
everyday for
everyday in
everyday it
everyday life
everyday lives
everyday of
everyday people
everyday this
everyday we
everyday you
everyone
everyone around
everyone because
everyone but
everyone can
everyone could
everyone deserves
everyone else
everyone has
everyone how
everyone in
everyone is
everyone knowing
everyone knows
everyone learns
everyone needs
everyone of
everyone should
everyone shows
everyone that
everyone the
everyone to
everyone wants
everyone was
everyone who
everyone will
everyone would
everyones
everyones emotions
everyones face
everything
everything about
everything and
everything for
everything from
everything in
everything is
everything that
everything the
everything they
everything you
everytime
everywhere
everywhere in
eveyone
evidence
evidence from
evidence in
evidence is
evidence shows
evidence that
evidence to
evident
evident that
evolved
evolving
exaclty
exacly
exact
exact emotion
exact emotions
exact moment
exact percent
exact percentage
exact same
exact time
exactly
exactly how
exactly what
exactly when
exam
examine
examining
example
example and
example classroom
example could
example from
example if
example in
example is
example it
example lets
example like
example of
example on
example say
example student
example students
example that
example the
example there
example they
example this
example to
example we
example what
example when
example would
example you
example your
examples
examples of
examples on
examples show
exams
excatly
excel
excel in
excellent
except
excerpt
excited
excited about
excited or
excited to
exciting
exciting and
exciting for
exciting to
exercise
exist
exited
exmaple
expand
expanding
expect
expected
expense
expenses
expensive
expensive and
expensive for
expensive to
experience
experience and
experience for
experience of
experience the
experienced
experiences
experiencing
experiment
experiment also
experiment can
experiment is
experiment to
experiments
experince
experssion
experssion is
experssion of
experssions
expert
expert faces
experts
experts are
experts at
experts can
expessions
expessions is
expirement
explain
explain how
explain in
explain it
explain more
explain that
explain the
explain things
explain to
explain what
explain why
explained
explained how
explained in
explaining
explaining how
explaining the
explains
explains how
explains that
explains the
explanation
explanation on
exploit
exposed
expresion
expresion that
expresions
expresions are
expresions of
express
express and
express emotion
express emotions
express how
express it
express our
express ourselves
express the
express their
express them
express themselves
express there
express to
express what
expressed
expressed by
expresses
expresses emotion
expresses emotions
expressing
expressing in
expressing it
expressing their
expressing themselves
expression
expression also
expression and
expression are
expression as
expression because
expression but
expression by
expression can
expression for
expression if
expression in
expression is
expression it
expression like
expression not
expression of
expression on
expression or
expression recognition
expression some
expression someone
expression technology
expression that
expression the
expression then
expression they
expression this
expression to
expression using
expression we
expression when
expression while
expression will
expression would
expression you
expressions
expressions although
expressions and
expressions another
expressions are
expressions as
expressions because
expressions but
expressions by
expressions can
expressions change
expressions could
expressions during
expressions emotions
expressions for
expressions from
expressions if
expressions in
expressions into
expressions is
expressions it
expressions like
expressions not
expressions of
expressions on
expressions or
expressions people
expressions should
expressions so
expressions some
expressions such
expressions that
expressions the
expressions then
expressions they
expressions think
expressions this
expressions to
expressions using
expressions we
expressions when
expressions which
expressions while
expressions whoever
expressions with
expressions would
expressions you
expressive
expressive and
expressive faces
expressive for
expressive it
expressive the
expressive this
expressons
expresssions
expresstion
expresstions
exprestion
expretion
exprssions
exspression
exspressions
exspressions of
extensive
extent
extra
extra help
extreme
extremely
extremely beneficial
extremely helpful
extremely important
extremely useful
extremely valuable
extremly
eye
eyebrow
eyebrow when
eyebrows
eyebrows and
eyebrows are
eyebrows when
eyes
eyes and
eyes are
eyes but
eyes holding
eyes in
eyes it
eyes of
eyes raises
eyes slightly
eyes that
eyes the
eyes this
fac
fac system
facaial
facail
facail action
facal
face
face according
face action
face actually
face all
face also
face alto
face and
face are
face as
face at
face because
face but
face by
face can
face classroom
face could
face does
face dr
face each
face emotion
face emotions
face even
face every
face everyday
face expresions
face expression
face expressions
face for
face has
face have
face if
face imagine
face in
face including
face into
face is
face it
face just
face know
face like
face look
face looks
face makes
face most
face move
face muscle
face muscles
face of
face on
face or
face read
face reading
face right
face scanner
face scanning
face showing
face shows
face so
face some
face sometimes
face that
face the
face then
face there
face therefore
face they
face think
face this
face to
face using
face we
face what
face when
face which
face while
face will
face with
face would
face you
facebook
faced
faced with
faces
faces and
faces are
faces at
faces but
faces can
faces could
faces do
faces don
faces dont
faces for
faces if
faces in
faces it
faces more
faces of
faces on
faces so
faces that
faces the
faces this
faces to
faces when
facial
facial acting
facial action
facial actions
facial acton
facial analysis
facial coding
facial cues
facial emotion
facial emotions
facial experssions
facial expessions
facial expresion
facial expresions
facial expression
facial expressions
facial expresstions
facial features
facial feedback
facial movement
facial movements
facial movments
facial mucles
facial muscle
facial muscles
facial muslces
facial reaction
facial reading
facial recognition
facial recognization
facial software
facial structure
facial structures
facial system
facial technology
facial trait
facial traits
facials
facical
facil
facil expressions
facing
facs
facs also
facs and
facs as
facs but
facs can
facs computer
facs could
facs does
facs enables
facs facial
facs facs
facs for
facs has
facs he
facs in
facs is
facs it
facs machine
facs may
facs not
facs on
facs or
facs program
facs should
facs software
facs stands
facs system
facs teachers
facs technology
facs that
facs the
facs they
facs this
facs to
facs uses
facs was
facs we
facs were
facs which
facs will
facs works
facs would
facs you
facst
facst facial
fact
fact is
fact it
fact of
fact that
fact the
fact these
fact this
fact us
fact we
factial
factor
factor in
factors
facts
facts about
faculty
faical
faicial
faicial action
fail
fail and
fail the
fail to
failing
fails
failure
fair
fair to
fairly
fake
fake and
fake emotion
fake emotions
fake it
fake one
fake or
fake smile
fake smiles
fake smiling
fake their
faked
faking
faking it
faking smile
faking their
fall
fall asleep
fall behind
falling
falling asleep
falling behind
false
false information
false smile
families
family
family and
family member
famous
famous mona
famous painting
fantastic
far
far as
far in
far it
farther
fast
fast and
faster
favorite
fbi
fear
fear and
fear disgust
fear of
fear or
fear sadness
fearful
fearful and
fearful angry
fearful or
feat
feature
features
feed
feed back
feedback
feedback from
feedback on
feedback theory
feedback to
feeing
feel
feel about
feel also
feel and
feel another
feel as
feel at
feel bad
feel because
feel better
feel bored
feel but
feel by
feel comfortable
feel confused
feel different
feel emotions
feel even
feel for
feel good
feel happy
feel how
feel if
feel in
feel is
feel it
feel just
feel like
feel more
feel not
feel on
feel or
feel sad
feel safe
feel slightly
feel so
feel some
feel that
feel the
feel then
feel they
feel think
feel this
feel to
feel towards
feel uncomfortable
feel very
feel we
feel weird
feel what
feel when
feel with
feel you
feeling
feeling about
feeling all
feeling also
feeling alto
feeling and
feeling another
feeling any
feeling as
feeling at
feeling based
feeling because
feeling better
feeling bored
feeling but
feeling by
feeling can
feeling certain
feeling confused
feeling down
feeling dr
feeling during
feeling even
feeling for
feeling from
feeling good
feeling happy
feeling if
feeling in
feeling inside
feeling instead
feeling is
feeling it
feeling just
feeling know
feeling like
feeling maybe
feeling most
feeling not
feeling of
feeling on
feeling one
feeling or
feeling rather
feeling right
feeling sad
feeling simply
feeling so
feeling some
feeling someone
feeling that
feeling the
feeling then
feeling there
feeling they
feeling think
feeling this
feeling through
feeling to
feeling today
feeling towards
feeling unless
feeling we
feeling well
feeling what
feeling when
feeling whether
feeling which
feeling while
feeling with
feeling without
feeling would
feeling you
feelings
feelings about
feelings and
feelings are
feelings as
feelings because
feelings but
feelings by
feelings can
feelings from
feelings if
feelings in
feelings is
feelings it
feelings of
feelings on
feelings or
feelings so
feelings that
feelings the
feelings they
feelings this
feelings to
feelings we
feelings you
feels
feels about
feels and
feels by
feels can
feels in
feels is
feels like
feels that
feels the
feels this
feels when
feet
feet around
feet at
fell
felling
felling and
fellings
fellow
felt
felt about
felt at
felt during
felt when
female
few
few reasons
few years
ficial
field
field of
fields
fields of
fight
fighting
fights
fights and
figure
figure how
figure it
figure out
figure that
figured
figured out
figuring
figuring out
fill
filled
filled with
final
final reason
finally
finally it
finally the
finally this
finaly
financial
find
find another
find better
find it
find more
find new
find out
find something
find that
find the
find themselves
find this
find way
find ways
find what
finding
finding out
finding the
finds
finds out
fine
fine but
first
first it
first of
first off
first paragraph
first place
first reason
first sentence
first the
first thing
first this
first time
firstly
fit
fit for
fit the
fit their
fits
five
five it
fix
fix it
fix that
fix the
fix this
fixed
fixing
flaw
flaws
flip
fo
focased
focus
focus and
focus more
focus on
focused
focused and
focused in
focused on
focusing
focusing in
focusing on
follow
follow but
follow this
following
food
fool
for
for advance
for advanced
for all
for an
for and
for any
for anyone
for anything
for being
for better
for both
for certain
for children
for class
for classroom
for classrooms
for computer
for computers
for detecting
for different
for each
for education
for educational
for emotions
for entertainment
for every
for everyone
for everything
for example
for examples
for face
for facial
for facs
for few
for fun
for future
for good
for help
for helping
for his
for how
for human
for humans
for if
for in
for instance
for is
for it
for just
for kids
for knowing
for learning
for like
for long
for lot
for machine
for making
for many
for me
for more
for most
for my
for new
for no
for not
for now
for one
for online
for only
for or
for other
for others
for our
for paintings
for parents
for people
for person
for reading
for reason
for research
for school
for schools
for short
for so
for society
for some
for someone
for something
for student
for students
for sure
for teacher
for teachers
for teaching
for technology
for that
for the
for their
for them
for there
for these
for things
for this
for those
for to
for us
for using
for variety
for various
for video
for what
for when
for while
for years
for you
for your
force
force smile
forced
forced one
forced smile
forced to
forcing
forcing smile
forever
forget
form
form of
forms
forms of
forth
forty
forty four
forward
forward in
forward to
found
found in
found out
found that
found the
found way
four
four it
four major
fourty
fourty four
free
freedom
freedom of
freind
freind is
freinds
frequently
friend
friend and
friend can
friend is
friend or
friend to
friend would
friends
friends and
friends are
friends can
friends emotions
friends if
friends or
friends that
friendships
fro
from
from all
from an
from and
from another
from beckman
from being
from computer
from depression
from doing
from dr
from facial
from getting
from happening
from having
from human
from it
from my
from new
from not
from one
from other
from others
from our
from painting
from paragraph
from people
from picture
from prof
from professor
from real
from school
from students
from that
from the
from their
from them
from there
from this
from using
from what
from your
front
front of
frontails
frontails pars
frontalis
frontalis pars
frowing
frown
frown and
frown it
frown on
frown the
frowned
frowning
frowning and
frowning as
frustrated
frustrated and
frustrated or
frustrating
frustration
full
full of
full potential
fully
fully understand
fun
fun and
fun but
fun for
fun in
fun learning
fun of
fun or
fun the
fun to
fun way
fun with
function
functions
funding
funner
funny
further
further their
furthermore
fustrated
futher
future
future and
future as
future but
future for
future generation
future if
future in
future it
future of
future the
future this
future to
future we
future with
gain
gaining
game
game and
game or
games
games and
games or
games to
gaming
gather
gathered
gave
gave us
general
generally
generation
generation and
generation of
generations
genuine
genuine or
genuine smile
genuinely
genunie
get
get an
get angry
get any
get away
get back
get better
get bored
get caught
get confused
get distracted
get feedback
get frustrated
get good
get help
get in
get into
get it
get little
get mad
get me
get more
get older
get on
get one
get our
get out
get people
get rid
get sad
get some
get something
get students
get that
get the
get their
get them
get there
get this
get through
get tired
get to
get up
get upset
get very
get what
get you
get your
gets
gets bored
gets confused
gets the
gets to
getting
getting an
getting better
getting bored
getting bullied
getting confused
getting help
getting in
getting into
getting it
getting mad
getting more
getting on
getting the
getting them
getting tired
getting to
getting upset
gift
girl
girlfriend
give
give an
give it
give more
give off
give out
give people
give students
give teachers
give the
give them
give this
give us
give you
given
given in
given the
given time
given to
gives
gives an
gives teachers
gives the
gives them
gives us
gives you
giving
giving the
giving them
giving you
glad
glance
globe
go
go against
go and
go around
go back
go by
go down
go for
go from
go in
go into
go off
go on
go out
go over
go the
go through
go to
go up
go with
go wrong
goal
goal is
goal of
goals
goes
goes by
goes for
goes in
goes into
goes on
goes to
going
going at
going in
going into
going off
going on
going over
going threw
going through
going to
gone
gonna
gonna be
good
good about
good and
good as
good at
good because
good but
good chance
good day
good enough
good for
good grade
good grades
good idea
good if
good in
good investment
good is
good it
good job
good mood
good of
good on
good or
good points
good reason
good reasons
good side
good teacher
good technology
good that
good the
good thing
good things
good time
good to
good tool
good use
good way
good ways
good with
google
got
got it
got the
got to
gotta
gotten
goverment
government
grab
grade
grade level
grades
grades and
grades the
grades up
grading
grading your
graduate
graduation
granted
grasp
grasping
great
great addition
great and
great asset
great because
great benefits
great but
great example
great for
great help
great idea
great if
great in
great invention
great technology
great thing
great things
great to
great tool
great use
great value
great way
greater
greatest
greatly
greatly help
greatly improve
groundbreaking
group
group of
groups
grow
grow and
growing
growing up
grown
growth
guess
guess how
guess the
guessing
guidance
guy
guys
hack
hack into
hacked
hackers
had
had classified
had his
had in
had just
had that
had the
had this
had to
hair
half
half of
half the
hand
hand and
hand for
hand if
hand in
hand it
hand some
hand this
hand with
handle
handle the
hands
hands on
handy
hang
happen
happen and
happen because
happen if
happen in
happen the
happen then
happen to
happend
happened
happened in
happened to
happening
happening and
happening in
happening to
happens
happens in
happens to
happens when
happier
happier and
happier in
happines
happiness
happiness and
happiness anger
happiness is
happiness sadness
happiness suprise
happiness surpise
happiness surprise
happiness surprised
happing
happy
happy about
happy again
happy all
happy also
happy and
happy angry
happy another
happy as
happy because
happy bored
happy but
happy by
happy confused
happy disgusted
happy emotion
happy etc
happy face
happy for
happy if
happy in
happy is
happy it
happy life
happy mad
happy mood
happy nine
happy on
happy or
happy people
happy percent
happy person
happy sad
happy scared
happy smile
happy so
happy some
happy suprised
happy surprise
happy surprised
happy that
happy the
happy then
happy they
happy think
happy this
happy to
happy we
happy what
happy when
happy with
happy worried
happy you
happyness
hard
hard and
hard for
hard on
hard or
hard time
hard times
hard to
hard work
harder
harder for
harder on
harm
harm to
harmful
harmful to
harming
has
has advanced
has all
has alot
has always
has an
has become
has been
has better
has came
has changed
has classified
has come
has created
has different
has done
has emotions
has ever
has gone
has good
has great
has happened
has helped
has his
has improved
has in
has its
has just
has lot
has made
has many
has more
has never
has no
has nothing
has on
has potential
has promising
has six
has so
has some
has something
has the
has their
has there
has this
has to
hate
hate it
haung
have
have 44
have access
have all
have alot
have already
have also
have an
have and
have any
have anything
have at
have bad
have because
have been
have better
have big
have blank
have came
have chance
have class
have come
have computer
have computers
have created
have depression
have different
have done
have emotion
have emotional
have emotions
have empathy
have enough
have everything
have face
have facial
have feelings
have for
have found
have friend
have fun
have gone
have good
have great
have had
have hard
have higher
have human
have in
have invented
have is
have it
have known
have learned
have less
have little
have lot
have machine
have made
have major
have many
have mixed
have more
have much
have natural
have negative
have never
have new
have no
have not
have nothing
have now
have on
have one
have or
have our
have people
have personal
have positive
have problem
have problems
have read
have real
have right
have seen
have serious
have six
have smile
have so
have software
have some
have someone
have something
have students
have teacher
have teachers
have technology
have that
have the
have their
have them
have these
have this
have thought
have to
have today
have trouble
have used
have value
have very
have way
have with
have worked
have you
have your
haveing
haven
having
having an
having bad
having computer
having computers
having device
having different
having difficult
having facial
having facs
having fun
having good
having hard
having in
having it
having machine
having many
having one
having problems
having really
having something
having system
having teacher
having technology
having that
having the
having their
having these
having this
having to
having trouble
having troubles
he
he also
he can
he could
he did
he didn
he doesn
he gets
he had
he has
he is
he just
he made
he needs
he or
he really
he said
he says
he she
he states
he tells
he then
he was
he will
he would
head
head and
heads
health
health and
health issues
health of
healthy
hear
hear about
heard
heard about
heard of
hearing
heart
hearts
heck
held
help
help all
help alot
help also
help an
help and
help another
help as
help at
help because
help benefit
help better
help both
help bring
help but
help by
help can
help change
help children
help classrooms
help computers
help could
help create
help deal
help detect
help determine
help develop
help each
help educate
help even
help every
help everyone
help explain
help figure
help find
help for
help from
help get
help give
help him
help humans
help identify
help if
help improve
help in
help indentify
help is
help it
help keep
help kids
help know
help like
help lot
help lots
help make
help many
help me
help modify
help more
help not
help notify
help now
help of
help on
help one
help or
help other
help others
help our
help out
help paint
help people
help prevent
help produce
help rather
help read
help recognize
help save
help school
help schools
help see
help set
help show
help so
help solve
help some
help someone
help stop
help struggling
help student
help students
help teach
help teacher
help teachers
help tell
help that
help the
help their
help them
help then
help there
help these
help they
help think
help this
help those
help to
help us
help when
help with
help without
help you
help your
helped
helpful
helpful and
helpful at
helpful because
helpful but
helpful for
helpful if
helpful in
helpful is
helpful it
helpful this
helpful to
helpful tool
helpful with
helpfull
helpfull to
helping
helping kids
helping our
helping out
helping people
helping student
helping students
helping teachers
helping the
helping them
helping to
helping us
helping with
helping you
helps
helps identify
helps out
helps people
helps produce
helps students
helps teachers
helps tell
helps the
helps them
helps to
helps us
helps with
helps you
hep
her
her and
her at
her class
her emotion
her emotions
her expression
her eyes
her face
her facial
her feelings
her his
her lesson
her or
her self
her smile
her students
her to
here
here and
here are
here is
here the
here to
hero
herself
hes
hey
hid
hidden
hidding
hide
hide emotions
hide how
hide it
hide our
hide their
hide them
hide there
hide what
hide your
hiding
hiding emotions
hiding it
hiding something
hiding their
high
high school
high schools
high tech
higher
higher level
highly
highschool
highschool students
him
him her
him or
him paint
him with
himself
hint
hints
hire
his
his actor
his actors
his class
his colleague
his colleagues
his computer
his emotion
his emotions
his face
his facial
his her
his new
his or
his student
his students
his technology
his work
historic
historical
history
history and
history class
hit
hlep
hoe
hold
hold of
hold on
holding
holding that
holds
hole
home
home and
home because
home but
home can
home computer
home computers
home doing
home if
home life
home or
home pc
home schooled
home the
home this
home to
homes
homework
homework and
homework if
homework or
homework the
homework this
homwork
honest
honest with
honestly
honestly don
honestly think
hope
hope that
hope to
hope you
hopefully
hopefully you
hopes
horrible
hospital
hospitals
hour
hours
hours day
house
houses
how
how accurate
how advanced
how all
how am
how and
how anyone
how are
how bad
how can
how computer
how computers
how could
how da
how do
how does
how dr
how each
how easy
how effective
how emotions
how everyone
how exactly
how facial
how facs
how far
how feel
how feeling
how friend
how great
how happy
how hard
how he
how her
how human
how humans
how if
how in
how is
how it
how kids
how long
how mad
how many
how mona
how most
how much
how my
how new
how one
how other
how others
how our
how people
how person
how sad
how schools
how she
how smart
how some
how somebody
how someone
how student
how students
how teachers
how technology
how that
how the
how their
how there
how these
how they
how things
how this
how to
how us
how useful
how using
how we
how well
how were
how when
how will
how would
how you
how your
however
however as
however if
however it
however some
however the
however there
however this
however we
however what
however when
huang
huang also
huang and
huang believes
huang can
huang classroom
huang computer
huang could
huang emotion
huang even
huang explains
huang from
huang has
huang he
huang in
huang is
huang made
huang most
huang new
huang notes
huang observes
huang of
huang predicted
huang prediction
huang predicts
huang professor
huang relies
huang said
huang say
huang says
huang so
huang stated
huang states
huang talks
huang the
huang thinks
huang this
huang used
huang uses
huang was
huang who
huange
huangs
huge
huge help
huge impact
human
human anatomy
human and
human are
human behavior
human being
human beings
human body
human but
human can
human communication
human connection
human contact
human emotion
human emotional
human emotions
human emtions
human expressions
human eye
human face
human facial
human feelings
human has
human have
human in
human instructor
human instructors
human instuctor
human interaction
human interactions
human is
human it
human life
human like
human mind
human muscels
human muscle
human muscles
human nature
human or
human perform
human race
human teacher
human teachers
human that
human the
human then
human to
human use
human would
humanity
humans
humans already
humans and
humans are
humans by
humans can
humans communication
humans could
humans do
humans emotion
humans emotions
humans express
humans face
humans facial
humans feel
humans have
humans in
humans know
humans make
humans muscles
humans need
humans perform
humans preform
humans the
humans themselves
humans they
humans to
humans use
humans we
humans would
hunag
hundred
hundred percent
hundreds
hundreds of
hung
hurt
hurt or
hurt the
hurt their
hurt them
hurt us
hurting
id
idea
idea and
idea as
idea because
idea becuase
idea but
idea can
idea for
idea if
idea in
idea is
idea it
idea just
idea of
idea on
idea or
idea that
idea the
idea this
idea to
idea was
idea what
idea would
ideal
ideas
ideas and
ideas of
ideas that
idenify
identfy
identification
identified
identified by
identifies
identifing
identify
identify and
identify emotions
identify how
identify human
identify humans
identify if
identify mixed
identify our
identify six
identify students
identify the
identify their
identify these
identify what
identify when
identify which
identify your
identifying
identifying emotions
identifying human
identifying what
identitfy
identity
if
if all
if am
if an
if and
if any
if anyone
if anything
if child
if classroom
if classrooms
if computer
if computers
if could
if dr
if every
if everyone
if facs
if feeling
if friend
if had
if he
if his
if human
if humans
if im
if in
if is
if it
if its
if kid
if kids
if many
if mona
if more
if most
if my
if needed
if not
if one
if other
if our
if people
if person
if school
if schools
if she
if so
if some
if somebody
if someone
if someones
if something
if somone
if student
if students
if teacher
if teachers
if technology
if that
if the
if their
if there
if these
if they
if this
if used
if want
if was
if we
if were
if would
if you
if your
if youre
ill
illinois
illinois and
illinois dr
illinois has
illinois the
illinois who
illinois working
illionois
illness
im
im all
im feeling
im going
im happy
im not
im pretty
im sure
imagaine
image
image of
imagen
imagery
imagery is
imagery the
imagery to
images
imagination
imagine
imagine being
imagine computer
imagine having
imagine how
imagine if
imagine that
imagine the
imagine this
imagine what
imagine you
imformation
imitate
imitate another
imitate other
immediate
immediately
immensely
impact
impact for
impact in
impact on
impact the
impacted
impacts
impacts on
implement
implementation
implementation of
implemented
implemented in
implemented into
implementing
importance
importance of
important
important and
important because
important but
important emotions
important for
important in
important it
important that
important thing
important things
important to
importantly
impossible
impossible for
impossible to
impractical
impresive
impressive
impressive calculation
improtant
improve
improve grades
improve how
improve in
improve learning
improve on
improve our
improve schools
improve student
improve students
improve the
improve their
improved
improved and
improved the
improvement
improvement in
improvement to
improvements
improvements in
improves
improves accuracy
improving
improving the
improvment
improvment in
in acting
in addition
in all
in almost
in america
in an
in and
in another
in any
in art
in at
in bad
in better
in big
in both
in case
in certain
in chapter
in charge
in clasroom
in class
in classes
in classrom
in classroom
in classrooms
in classrooom
in collaboration
in college
in computer
in computers
in conclusion
in conclution
in conculsion
in couple
in court
in da
in daily
in danger
in days
in depth
in detecting
in different
in diffrent
in doing
in dr
in each
in education
in emotions
in every
in everyday
in face
in facial
in fact
in fake
in false
in fear
in few
in finding
in for
in front
in fun
in future
in general
in good
in hand
in handy
in happy
in helping
in her
in high
in highschool
in his
in history
in hopes
in hospitals
in how
in human
in humans
in if
in in
in is
in it
in its
in just
in knowing
in learning
in less
in lesson
in lessons
in life
in like
in lot
in making
in many
in math
in mind
in mirror
in modern
in mona
in mood
in more
in most
in my
in need
in new
in nick
in not
in one
in online
in or
in order
in other
in our
in painted
in painting
in paintings
in paragragh
in paragrah
in paragraph
in paragrpah
in pargraph
in particular
in people
in peoples
in perceiving
in person
in picture
in pictures
in place
in places
in positive
in public
in reading
in real
in reality
in regular
in relation
in return
in school
in schools
in science
in several
in similar
in so
in society
in some
in someone
in something
in student
in students
in subject
in such
in summary
in teaching
in technology
in terms
in th
in that
in the
in their
in them
in there
in these
in they
in thier
in this
in those
in time
in to
in today
in todays
in topic
in trouble
in turn
in understanding
in use
in using
in various
in very
in video
in way
in ways
in what
in which
in whole
in with
in world
in would
in you
in your
in yourself
ina
inaccurate
include
included
includes
including
including emotional
including the
including this
inconclusion
incorrectly
increase
increase in
increase learning
increase the
increased
increases
increasing
incredible
incredibly
indeed
indeed valuable
indentify
indentify human
indentify mixed
indentify the
independent
independently
indicate
indicate the
indicates
individual
individual is
individual student
individual students
individualized
individually
individuals
individuals often
individualy
industries
industries the
industry
ineffective
influence
info
infomation
inform
inform teachers
inform the
information
information about
information and
information as
information being
information better
information can
information could
information for
information from
information if
information in
information is
information it
information of
information on
information that
information the
information they
information this
information to
information we
information you
informed
infront
infront of
ingaged
initially
inner
inner thoughts
innocent
innovated
innovated by
innovation
innovation from
innovations
innovative
innovative software
inprove
insane
insecure
inside
inside and
inside but
inside it
inside of
inside so
inside the
inside they
insight
insight into
insight to
inspire
inspired
install
installed
installed in
installing
instance
instance if
instance in
instance you
instant
instantly
instead
instead of
insted
insted of
institue
institute
institute for
instruction
instructions
instructions for
instructions on
instructions that
instructions to
instructor
instructor alto
instructor and
instructor as
instructor believe
instructor but
instructor by
instructor can
instructor could
instructor if
instructor in
instructor is
instructor it
instructor most
instructor paragraph
instructor so
instructor students
instructor that
instructor the
instructor this
instructor to
instructor what
instructor when
instructor with
instructor would
instructors
instrutor
instuctions
instuctor
intelligence
intelligent
intended
intended to
intense
intented
intented to
intentions
interact
interact more
interact with
interaction
interaction and
interactions
interactive
interest
interest and
interest in
interest it
interested
interested and
interested in
interested or
interested the
interesting
interesting and
interesting but
interesting could
interesting for
interesting if
interesting in
interesting it
interesting or
interesting to
interests
internet
internet for
internet is
interpret
intersted
intersting
into
into account
into an
into better
into class
into classroom
into classrooms
into computer
into computers
into consideration
into every
into it
into more
into our
into play
into school
into schools
into so
into something
into students
into technology
into that
into the
into their
into these
into thinking
into this
into trouble
into what
into your
intrest
intrested
intrested and
intrested in
intresting
intrigued
introduce
introduce new
introduced
introduced into
introduced to
introduces
introduces new
introducing
introducing this
introduction
introduction of
intrusive
invade
invade on
invade the
invaded
invades
invading
invading their
invasion
invasion of
invasion to
invasive
invent
invent something
invented
invented by
invented to
inventing
invention
invention and
invention can
invention is
invention of
invention that
invention to
invention would
inventions
inventor
inventor of
inventors
invest
invest in
invested
investigation
investment
investment to
invited
invited technology
invition
involve
involved
involved in
involved the
involved with
involves
ipads
iphone
iphone 10
iphones
ir
irritated
is 100
is 2018
is 83
is able
is about
is above
is absolutely
is absurd
is accurate
is acting
is actually
is advanced
is advancing
is afraid
is against
is all
is almost
is already
is also
is always
is amazing
is an
is and
is angry
is another
is around
is as
is associated
is at
is awesome
is bad
is based
is basically
is becasue
is because
is becomeing
is becoming
is becuase
is beginning
is being
is beneficial
is best
is better
is big
is bored
is boring
is bothering
is brilliant
is busy
is but
is by
is call
is called
is can
is capable
is certain
is changing
is classroom
is clear
is clearly
is coming
is compared
is completely
is complex
is computer
is confused
is constantly
is cool
is correct
is could
is crazy
is created
is creating
is creepy
is currently
is depressed
is described
is designed
is different
is difficult
is doing
is down
is dr
is due
is easier
is easy
is effective
is eighty
is either
is enjoying
is essential
is even
is evident
is exactly
is explaining
is expressing
is extremely
is facial
is fake
is faking
is falling
is famous
is fantastic
is far
is feeling
is feelings
is felling
is fine
is for
is forcing
is found
is from
is fun
is getting
is given
is giving
is going
is gonna
is good
is great
is growing
is happening
is happiness
is happing
is happy
is hard
is having
is helpful
is helping
is her
is hiding
is holding
is how
is huge
is if
is implemented
is important
is impossible
is impressive
is in
is incredible
is incredibly
is indeed
is intended
is interested
is interesting
is invading
is is
is it
is its
is just
is key
is kid
is kind
is kinda
is learning
is lieing
is like
is likely
is little
is living
is look
is looking
is losing
is lost
is lot
is lying
is machine
is mad
is made
is major
is making
is meant
is more
is most
is mostly
is moving
is much
is my
is natural
is needed
is never
is new
is no
is non
is nonverbal
is not
is nothing
